,node_from,node_to,fare,name_from,name_to,new_fare,output
1013,15512, 15528,360,Montgomery,South Hayward,395,15512   15528  395 ;  Montgomery to South Hayward
1014,15512, 15515,129,Montgomery,16th St Mission,129,15512   15515  129 ;  Montgomery to 16th St Mission
1015,15512, 15541,290,Montgomery,San Bruno,290,15512   15541  290 ;  Montgomery to San Bruno
1016,15512, 15519,220,Montgomery,Daly City,220,15512   15519  220 ;  Montgomery to Daly City
1017,15512, 15535,406,Montgomery,North Concord,441,15512   15535  441 ;  Montgomery to North Concord
1018,15512, 14202,458,Montgomery,Milpitas,493,15512   14202  493 ;  Montgomery to Milpitas
1019,15512, 15534,231,Montgomery,Lake Merritt,266,15512   15534  266 ;  Montgomery to Lake Merritt
1020,15512, 15501,395,Montgomery,Concord,430,15512   15501  430 ;  Montgomery to Concord
1021,15512, 15525,262,Montgomery,Ashby,297,15512   15525  297 ;  Montgomery to Ashby
1022,15512, 14207,532,Montgomery,Diridon-Caltrain,567,15512   14207  567 ;  Montgomery to Diridon-Caltrain
1023,15512, 15510,217,Montgomery,West Oakland,252,15512   15510  252 ;  Montgomery to West Oakland
1024,15512, 14203,469,Montgomery,Berryessa,504,15512   14203  504 ;  Montgomery to Berryessa
1025,15512, 15514,129,Montgomery,Civic Center,129,15512   15514  129 ;  Montgomery to Civic Center
1026,15512, 15523,273,Montgomery,Berkeley,308,15512   15523  308 ;  Montgomery to Berkeley
1027,15512, 15516,129,Montgomery,24th St Mission,129,15512   15516  129 ;  Montgomery to 24th St Mission
1028,15512, 15529,339,Montgomery,Hayward,374,15512   15529  374 ;  Montgomery to Hayward
1029,15512, 15522,290,Montgomery,Plaza,290,15512   15522  290 ;  Montgomery to Plaza
1030,15512, 15518,133,Montgomery,Balboa Park,133,15512   15518  133 ;  Montgomery to Balboa Park
1031,15512, 15549,434,Montgomery,Irvington,469,15512   15549  469 ;  Montgomery to Irvington
1032,15512, 15000,703,Montgomery,Oakland International Airport,738,15512   15000  738 ;  Montgomery to Oakland International Airport
1033,15512, 15524,280,Montgomery,North Berkeley,315,15512   15524  315 ;  Montgomery to North Berkeley
1034,15512, 15508,231,Montgomery,19th St Oakland,266,15512   15508  266 ;  Montgomery to 19th St Oakland
1035,15512, 15538,416,Montgomery,Dublin/ Pleasanton,451,15512   15538  451 ;  Montgomery to Dublin/ Pleasanton
1036,15512, 15531,304,Montgomery,San Leandro,339,15512   15531  339 ;  Montgomery to San Leandro
1037,15512, 15543,315,Montgomery,Millbrae,315,15512   15543  315 ;  Montgomery to Millbrae
1038,15512, 15504,332,Montgomery,Lafayette,367,15512   15504  367 ;  Montgomery to Lafayette
1039,15512, 15526,416,Montgomery,Fremont,451,15512   15526  451 ;  Montgomery to Fremont
1040,15512, 15521,301,Montgomery,Del Norte,301,15512   15521  301 ;  Montgomery to Del Norte
1041,15512, 15530,322,Montgomery,Bay Fair,357,15512   15530  357 ;  Montgomery to Bay Fair
1042,15512, 15517,129,Montgomery,Glen Park,129,15512   15517  129 ;  Montgomery to Glen Park
1043,15512, 15533,262,Montgomery,Fruitvale,297,15512   15533  297 ;  Montgomery to Fruitvale
1044,15512, 14206,532,Montgomery,Downtown San Jose,567,15512   14206  567 ;  Montgomery to Downtown San Jose
1045,15512, 15513,129,Montgomery,Powell,129,15512   15513  129 ;  Montgomery to Powell
1046,15512, 15545,402,Montgomery,West Dublin/Pleasanton,437,15512   15545  437 ;  Montgomery to West Dublin/Pleasanton
1047,15512, 15511,129,Montgomery,Embarcadero,129,15512   15511  129 ;  Montgomery to Embarcadero
1048,15512, 15505,308,Montgomery,Orinda,343,15512   15505  343 ;  Montgomery to Orinda
1049,15512, 15532,283,Montgomery,Coliseum/Oakland Airport,318,15512   15532  318 ;  Montgomery to Coliseum/Oakland Airport
1050,15512, 15540,266,Montgomery,South San Francisco,266,15512   15540  266 ;  Montgomery to South San Francisco
1051,15512, 15542,605,Montgomery,SFO,605,15512   15542  605 ;  Montgomery to SFO
1052,15528, 15515,364,South Hayward,16th St Mission,399,15528   15515  399 ;  South Hayward to 16th St Mission
1053,15528, 15541,420,South Hayward,San Bruno,455,15528   15541  455 ;  South Hayward to San Bruno
1054,15528, 15519,392,South Hayward,Daly City,427,15528   15519  427 ;  South Hayward to Daly City
1055,15528, 15535,385,South Hayward,North Concord,385,15528   15535  385 ;  South Hayward to North Concord
1056,15528, 14202,157,South Hayward,Milpitas,157,15528   14202  157 ;  South Hayward to Milpitas
1057,15528, 15534,245,South Hayward,Lake Merritt,245,15528   15534  245 ;  South Hayward to Lake Merritt
1058,15528, 15501,371,South Hayward,Concord,371,15528   15501  371 ;  South Hayward to Concord
1059,15528, 15525,259,South Hayward,Ashby,259,15528   15525  259 ;  South Hayward to Ashby
1060,15528, 14207,308,South Hayward,Diridon-Caltrain,308,15528   14207  308 ;  South Hayward to Diridon-Caltrain
1061,15528, 15510,252,South Hayward,West Oakland,252,15528   15510  252 ;  South Hayward to West Oakland
1062,15528, 14203,182,South Hayward,Berryessa,182,15528   14203  182 ;  South Hayward to Berryessa
1063,15528, 15514,360,South Hayward,Civic Center,395,15528   15514  395 ;  South Hayward to Civic Center
1064,15528, 15523,266,South Hayward,Berkeley,266,15528   15523  266 ;  South Hayward to Berkeley
1065,15528, 15516,367,South Hayward,24th St Mission,402,15528   15516  402 ;  South Hayward to 24th St Mission
1066,15528, 15529,129,South Hayward,Hayward,129,15528   15529  129 ;  South Hayward to Hayward
1067,15528, 15522,280,South Hayward,Plaza,280,15528   15522  280 ;  South Hayward to Plaza
1068,15528, 15518,385,South Hayward,Balboa Park,420,15528   15518  420 ;  South Hayward to Balboa Park
1069,15528, 15549,129,South Hayward,Irvington,129,15528   15549  129 ;  South Hayward to Irvington
1070,15528, 15000,623,South Hayward,Oakland International Airport,623,15528   15000  623 ;  South Hayward to Oakland International Airport
1071,15528, 15524,269,South Hayward,North Berkeley,269,15528   15524  269 ;  South Hayward to North Berkeley
1072,15528, 15508,245,South Hayward,19th St Oakland,245,15528   15508  245 ;  South Hayward to 19th St Oakland
1073,15528, 15538,269,South Hayward,Dublin/ Pleasanton,269,15528   15538  269 ;  South Hayward to Dublin/ Pleasanton
1074,15528, 15531,171,South Hayward,San Leandro,171,15528   15531  171 ;  South Hayward to San Leandro
1075,15528, 15543,441,South Hayward,Millbrae,476,15528   15543  476 ;  South Hayward to Millbrae
1076,15528, 15504,311,South Hayward,Lafayette,311,15528   15504  311 ;  South Hayward to Lafayette
1077,15528, 15526,129,South Hayward,Fremont,129,15528   15526  129 ;  South Hayward to Fremont
1078,15528, 15521,294,South Hayward,Del Norte,294,15528   15521  294 ;  South Hayward to Del Norte
1079,15528, 15530,129,South Hayward,Bay Fair,129,15528   15530  129 ;  South Hayward to Bay Fair
1080,15528, 15517,378,South Hayward,Glen Park,413,15528   15517  413 ;  South Hayward to Glen Park
1081,15528, 15533,224,South Hayward,Fruitvale,224,15528   15533  224 ;  South Hayward to Fruitvale
1082,15528, 14206,308,South Hayward,Downtown San Jose,308,15528   14206  308 ;  South Hayward to Downtown San Jose
1083,15528, 15513,360,South Hayward,Powell,395,15528   15513  395 ;  South Hayward to Powell
1084,15528, 15545,259,South Hayward,West Dublin/Pleasanton,259,15528   15545  259 ;  South Hayward to West Dublin/Pleasanton
1085,15528, 15511,360,South Hayward,Embarcadero,395,15528   15511  395 ;  South Hayward to Embarcadero
1086,15528, 15505,283,South Hayward,Orinda,283,15528   15505  283 ;  South Hayward to Orinda
1087,15528, 15532,203,South Hayward,Coliseum/Oakland Airport,203,15528   15532  203 ;  South Hayward to Coliseum/Oakland Airport
1088,15528, 15540,402,South Hayward,South San Francisco,437,15528   15540  437 ;  South Hayward to South San Francisco
1089,15528, 15542,731,South Hayward,SFO,766,15528   15542  766 ;  South Hayward to SFO
1090,15515, 15541,280,16th St Mission,San Bruno,280,15515   15541  280 ;  16th St Mission to San Bruno
1091,15515, 15519,206,16th St Mission,Daly City,206,15515   15519  206 ;  16th St Mission to Daly City
1092,15515, 15535,413,16th St Mission,North Concord,448,15515   15535  448 ;  16th St Mission to North Concord
1093,15515, 14202,462,16th St Mission,Milpitas,497,15515   14202  497 ;  16th St Mission to Milpitas
1094,15515, 15534,245,16th St Mission,Lake Merritt,280,15515   15534  280 ;  16th St Mission to Lake Merritt
1095,15515, 15501,399,16th St Mission,Concord,434,15515   15501  434 ;  16th St Mission to Concord
1096,15515, 15525,273,16th St Mission,Ashby,308,15515   15525  308 ;  16th St Mission to Ashby
1097,15515, 14207,535,16th St Mission,Diridon-Caltrain,570,15515   14207  570 ;  16th St Mission to Diridon-Caltrain
1098,15515, 15510,234,16th St Mission,West Oakland,269,15515   15510  269 ;  16th St Mission to West Oakland
1099,15515, 14203,472,16th St Mission,Berryessa,507,15515   14203  507 ;  16th St Mission to Berryessa
1100,15515, 15514,129,16th St Mission,Civic Center,129,15515   15514  129 ;  16th St Mission to Civic Center
1101,15515, 15523,280,16th St Mission,Berkeley,315,15515   15523  315 ;  16th St Mission to Berkeley
1102,15515, 15516,129,16th St Mission,24th St Mission,129,15515   15516  129 ;  16th St Mission to 24th St Mission
1103,15515, 15529,346,16th St Mission,Hayward,381,15515   15529  381 ;  16th St Mission to Hayward
1104,15515, 15522,297,16th St Mission,Plaza,297,15515   15522  297 ;  16th St Mission to Plaza
1105,15515, 15518,129,16th St Mission,Balboa Park,129,15515   15518  129 ;  16th St Mission to Balboa Park
1106,15515, 15549,437,16th St Mission,Irvington,472,15515   15549  472 ;  16th St Mission to Irvington
1107,15515, 15000,710,16th St Mission,Oakland International Airport,745,15515   15000  745 ;  16th St Mission to Oakland International Airport
1108,15515, 15524,283,16th St Mission,North Berkeley,318,15515   15524  318 ;  16th St Mission to North Berkeley
1109,15515, 15508,245,16th St Mission,19th St Oakland,280,15515   15508  280 ;  16th St Mission to 19th St Oakland
1110,15515, 15538,420,16th St Mission,Dublin/ Pleasanton,455,15515   15538  455 ;  16th St Mission to Dublin/ Pleasanton
1111,15515, 15531,311,16th St Mission,San Leandro,346,15515   15531  346 ;  16th St Mission to San Leandro
1112,15515, 15543,311,16th St Mission,Millbrae,311,15515   15543  311 ;  16th St Mission to Millbrae
1113,15515, 15504,336,16th St Mission,Lafayette,371,15515   15504  371 ;  16th St Mission to Lafayette
1114,15515, 15526,420,16th St Mission,Fremont,455,15515   15526  455 ;  16th St Mission to Fremont
1115,15515, 15521,308,16th St Mission,Del Norte,308,15515   15521  308 ;  16th St Mission to Del Norte
1116,15515, 15530,325,16th St Mission,Bay Fair,360,15515   15530  360 ;  16th St Mission to Bay Fair
1117,15515, 15517,129,16th St Mission,Glen Park,129,15515   15517  129 ;  16th St Mission to Glen Park
1118,15515, 15533,273,16th St Mission,Fruitvale,308,15515   15533  308 ;  16th St Mission to Fruitvale
1119,15515, 14206,535,16th St Mission,Downtown San Jose,570,15515   14206  570 ;  16th St Mission to Downtown San Jose
1120,15515, 15513,129,16th St Mission,Powell,129,15515   15513  129 ;  16th St Mission to Powell
1121,15515, 15545,409,16th St Mission,West Dublin/Pleasanton,444,15515   15545  444 ;  16th St Mission to West Dublin/Pleasanton
1122,15515, 15511,129,16th St Mission,Embarcadero,129,15515   15511  129 ;  16th St Mission to Embarcadero
1123,15515, 15505,311,16th St Mission,Orinda,346,15515   15505  346 ;  16th St Mission to Orinda
1124,15515, 15532,290,16th St Mission,Coliseum/Oakland Airport,325,15515   15532  325 ;  16th St Mission to Coliseum/Oakland Airport
1125,15515, 15540,252,16th St Mission,South San Francisco,252,15515   15540  252 ;  16th St Mission to South San Francisco
1126,15515, 15542,602,16th St Mission,SFO,602,15515   15542  602 ;  16th St Mission to SFO
1127,15541, 15519,217,San Bruno,Daly City,217,15541   15519  217 ;  San Bruno to Daly City
1128,15541, 15535,469,San Bruno,North Concord,504,15541   15535  504 ;  San Bruno to North Concord
1129,15541, 14202,518,San Bruno,Milpitas,553,15541   14202  553 ;  San Bruno to Milpitas
1130,15541, 15534,315,San Bruno,Lake Merritt,350,15541   15534  350 ;  San Bruno to Lake Merritt
1131,15541, 15501,455,San Bruno,Concord,490,15541   15501  490 ;  San Bruno to Concord
1132,15541, 15525,329,San Bruno,Ashby,364,15541   15525  364 ;  San Bruno to Ashby
1133,15541, 14207,602,San Bruno,Diridon-Caltrain,637,15541   14207  637 ;  San Bruno to Diridon-Caltrain
1134,15541, 15510,308,San Bruno,West Oakland,343,15541   15510  343 ;  San Bruno to West Oakland
1135,15541, 14203,528,San Bruno,Berryessa,563,15541   14203  563 ;  San Bruno to Berryessa
1136,15541, 15514,290,San Bruno,Civic Center,290,15541   15514  290 ;  San Bruno to Civic Center
1137,15541, 15523,332,San Bruno,Berkeley,367,15541   15523  367 ;  San Bruno to Berkeley
1138,15541, 15516,273,San Bruno,24th St Mission,273,15541   15516  273 ;  San Bruno to 24th St Mission
1139,15541, 15529,399,San Bruno,Hayward,434,15541   15529  434 ;  San Bruno to Hayward
1140,15541, 15522,350,San Bruno,Plaza,350,15541   15522  350 ;  San Bruno to Plaza
1141,15541, 15518,248,San Bruno,Balboa Park,248,15541   15518  248 ;  San Bruno to Balboa Park
1142,15541, 15549,493,San Bruno,Irvington,528,15541   15549  528 ;  San Bruno to Irvington
1143,15541, 15000,766,San Bruno,Oakland International Airport,801,15541   15000  801 ;  San Bruno to Oakland International Airport
1144,15541, 15524,339,San Bruno,North Berkeley,374,15541   15524  374 ;  San Bruno to North Berkeley
1145,15541, 15508,315,San Bruno,19th St Oakland,350,15541   15508  350 ;  San Bruno to 19th St Oakland
1146,15541, 15538,476,San Bruno,Dublin/ Pleasanton,511,15541   15538  511 ;  San Bruno to Dublin/ Pleasanton
1147,15541, 15531,364,San Bruno,San Leandro,399,15541   15531  399 ;  San Bruno to San Leandro
1148,15541, 15543,217,San Bruno,Millbrae,217,15541   15543  217 ;  San Bruno to Millbrae
1149,15541, 15504,392,San Bruno,Lafayette,427,15541   15504  427 ;  San Bruno to Lafayette
1150,15541, 15526,476,San Bruno,Fremont,511,15541   15526  511 ;  San Bruno to Fremont
1151,15541, 15521,360,San Bruno,Del Norte,360,15541   15521  360 ;  San Bruno to Del Norte
1152,15541, 15530,381,San Bruno,Bay Fair,416,15541   15530  416 ;  San Bruno to Bay Fair
1153,15541, 15517,255,San Bruno,Glen Park,255,15541   15517  255 ;  San Bruno to Glen Park
1154,15541, 15533,332,San Bruno,Fruitvale,367,15541   15533  367 ;  San Bruno to Fruitvale
1155,15541, 14206,602,San Bruno,Downtown San Jose,637,15541   14206  637 ;  San Bruno to Downtown San Jose
1156,15541, 15513,290,San Bruno,Powell,290,15541   15513  290 ;  San Bruno to Powell
1157,15541, 15545,462,San Bruno,West Dublin/Pleasanton,497,15541   15545  497 ;  San Bruno to West Dublin/Pleasanton
1158,15541, 15511,290,San Bruno,Embarcadero,290,15541   15511  290 ;  San Bruno to Embarcadero
1159,15541, 15505,367,San Bruno,Orinda,402,15541   15505  402 ;  San Bruno to Orinda
1160,15541, 15532,346,San Bruno,Coliseum/Oakland Airport,381,15541   15532  381 ;  San Bruno to Coliseum/Oakland Airport
1161,15541, 15540,217,San Bruno,South San Francisco,217,15541   15540  217 ;  San Bruno to South San Francisco
1162,15541, 15542,518,San Bruno,SFO,518,15541   15542  518 ;  San Bruno to SFO
1163,15519, 15535,441,Daly City,North Concord,476,15519   15535  476 ;  Daly City to North Concord
1164,15519, 14202,490,Daly City,Milpitas,525,15519   14202  525 ;  Daly City to Milpitas
1165,15519, 15534,287,Daly City,Lake Merritt,322,15519   15534  322 ;  Daly City to Lake Merritt
1166,15519, 15501,427,Daly City,Concord,462,15519   15501  462 ;  Daly City to Concord
1167,15519, 15525,301,Daly City,Ashby,336,15519   15525  336 ;  Daly City to Ashby
1168,15519, 14207,563,Daly City,Diridon-Caltrain,598,15519   14207  598 ;  Daly City to Diridon-Caltrain
1169,15519, 15510,280,Daly City,West Oakland,315,15519   15510  315 ;  Daly City to West Oakland
1170,15519, 14203,500,Daly City,Berryessa,535,15519   14203  535 ;  Daly City to Berryessa
1171,15519, 15514,220,Daly City,Civic Center,220,15519   15514  220 ;  Daly City to Civic Center
1172,15519, 15523,308,Daly City,Berkeley,343,15519   15523  343 ;  Daly City to Berkeley
1173,15519, 15516,206,Daly City,24th St Mission,206,15519   15516  206 ;  Daly City to 24th St Mission
1174,15519, 15529,371,Daly City,Hayward,406,15519   15529  406 ;  Daly City to Hayward
1175,15519, 15522,322,Daly City,Plaza,322,15519   15522  322 ;  Daly City to Plaza
1176,15519, 15518,206,Daly City,Balboa Park,206,15519   15518  206 ;  Daly City to Balboa Park
1177,15519, 15549,465,Daly City,Irvington,500,15519   15549  500 ;  Daly City to Irvington
1178,15519, 15000,738,Daly City,Oakland International Airport,773,15519   15000  773 ;  Daly City to Oakland International Airport
1179,15519, 15524,311,Daly City,North Berkeley,346,15519   15524  346 ;  Daly City to North Berkeley
1180,15519, 15508,287,Daly City,19th St Oakland,322,15519   15508  322 ;  Daly City to 19th St Oakland
1181,15519, 15538,448,Daly City,Dublin/ Pleasanton,483,15519   15538  483 ;  Daly City to Dublin/ Pleasanton
1182,15519, 15531,336,Daly City,San Leandro,371,15519   15531  371 ;  Daly City to San Leandro
1183,15519, 15543,266,Daly City,Millbrae,266,15519   15543  266 ;  Daly City to Millbrae
1184,15519, 15504,364,Daly City,Lafayette,399,15519   15504  399 ;  Daly City to Lafayette
1185,15519, 15526,448,Daly City,Fremont,483,15519   15526  483 ;  Daly City to Fremont
1186,15519, 15521,332,Daly City,Del Norte,332,15519   15521  332 ;  Daly City to Del Norte
1187,15519, 15530,353,Daly City,Bay Fair,388,15519   15530  388 ;  Daly City to Bay Fair
1188,15519, 15517,206,Daly City,Glen Park,206,15519   15517  206 ;  Daly City to Glen Park
1189,15519, 15533,304,Daly City,Fruitvale,339,15519   15533  339 ;  Daly City to Fruitvale
1190,15519, 14206,563,Daly City,Downtown San Jose,598,15519   14206  598 ;  Daly City to Downtown San Jose
1191,15519, 15513,220,Daly City,Powell,220,15519   15513  220 ;  Daly City to Powell
1192,15519, 15545,434,Daly City,West Dublin/Pleasanton,469,15519   15545  469 ;  Daly City to West Dublin/Pleasanton
1193,15519, 15511,220,Daly City,Embarcadero,220,15519   15511  220 ;  Daly City to Embarcadero
1194,15519, 15505,339,Daly City,Orinda,374,15519   15505  374 ;  Daly City to Orinda
1195,15519, 15532,318,Daly City,Coliseum/Oakland Airport,353,15519   15532  353 ;  Daly City to Coliseum/Oakland Airport
1196,15519, 15540,217,Daly City,South San Francisco,217,15519   15540  217 ;  Daly City to South San Francisco
1197,15519, 15542,553,Daly City,SFO,553,15519   15542  553 ;  Daly City to SFO
1198,15535, 14202,483,North Concord,Milpitas,483,15535   14202  483 ;  North Concord to Milpitas
1199,15535, 15534,287,North Concord,Lake Merritt,287,15535   15534  287 ;  North Concord to Lake Merritt
1200,15535, 15501,129,North Concord,Concord,129,15535   15501  129 ;  North Concord to Concord
1201,15535, 15525,287,North Concord,Ashby,287,15535   15525  287 ;  North Concord to Ashby
1202,15535, 14207,567,North Concord,Diridon-Caltrain,567,15535   14207  567 ;  North Concord to Diridon-Caltrain
1203,15535, 15510,297,North Concord,West Oakland,297,15535   15510  297 ;  North Concord to West Oakland
1204,15535, 14203,493,North Concord,Berryessa,493,15535   14203  493 ;  North Concord to Berryessa
1205,15535, 15514,406,North Concord,Civic Center,441,15535   15514  441 ;  North Concord to Civic Center
1206,15535, 15523,287,North Concord,Berkeley,287,15535   15523  287 ;  North Concord to Berkeley
1207,15535, 15516,416,North Concord,24th St Mission,451,15535   15516  451 ;  North Concord to 24th St Mission
1208,15535, 15529,364,North Concord,Hayward,364,15535   15529  364 ;  North Concord to Hayward
1209,15535, 15522,304,North Concord,Plaza,304,15535   15522  304 ;  North Concord to Plaza
1210,15535, 15518,430,North Concord,Balboa Park,465,15535   15518  465 ;  North Concord to Balboa Park
1211,15535, 15549,458,North Concord,Irvington,458,15535   15549  458 ;  North Concord to Irvington
1212,15535, 15000,731,North Concord,Oakland International Airport,731,15535   15000  731 ;  North Concord to Oakland International Airport
1213,15535, 15524,294,North Concord,North Berkeley,294,15535   15524  294 ;  North Concord to North Berkeley
1214,15535, 15508,287,North Concord,19th St Oakland,287,15535   15508  287 ;  North Concord to 19th St Oakland
1215,15535, 15538,441,North Concord,Dublin/ Pleasanton,441,15535   15538  441 ;  North Concord to Dublin/ Pleasanton
1216,15535, 15531,332,North Concord,San Leandro,332,15535   15531  332 ;  North Concord to San Leandro
1217,15535, 15543,490,North Concord,Millbrae,525,15535   15543  525 ;  North Concord to Millbrae
1218,15535, 15504,206,North Concord,Lafayette,206,15535   15504  206 ;  North Concord to Lafayette
1219,15535, 15526,441,North Concord,Fremont,441,15535   15526  441 ;  North Concord to Fremont
1220,15535, 15521,315,North Concord,Del Norte,315,15535   15521  315 ;  North Concord to Del Norte
1221,15535, 15530,346,North Concord,Bay Fair,346,15535   15530  346 ;  North Concord to Bay Fair
1222,15535, 15517,427,North Concord,Glen Park,462,15535   15517  462 ;  North Concord to Glen Park
1223,15535, 15533,297,North Concord,Fruitvale,297,15535   15533  297 ;  North Concord to Fruitvale
1224,15535, 14206,567,North Concord,Downtown San Jose,567,15535   14206  567 ;  North Concord to Downtown San Jose
1225,15535, 15513,406,North Concord,Powell,441,15535   15513  441 ;  North Concord to Powell
1226,15535, 15545,430,North Concord,West Dublin/Pleasanton,430,15535   15545  430 ;  North Concord to West Dublin/Pleasanton
1227,15535, 15511,406,North Concord,Embarcadero,441,15535   15511  441 ;  North Concord to Embarcadero
1228,15535, 15505,238,North Concord,Orinda,238,15535   15505  238 ;  North Concord to Orinda
1229,15535, 15532,311,North Concord,Coliseum/Oakland Airport,311,15535   15532  311 ;  North Concord to Coliseum/Oakland Airport
1230,15535, 15540,451,North Concord,South San Francisco,486,15535   15540  486 ;  North Concord to South San Francisco
1231,15535, 15542,780,North Concord,SFO,815,15535   15542  815 ;  North Concord to SFO
1232,14202, 15534,343,Milpitas,Lake Merritt,343,14202   15534  343 ;  Milpitas to Lake Merritt
1233,14202, 15501,469,Milpitas,Concord,469,14202   15501  469 ;  Milpitas to Concord
1234,14202, 15525,357,Milpitas,Ashby,357,14202   15525  357 ;  Milpitas to Ashby
1235,14202, 14207,129,Milpitas,Diridon-Caltrain,129,14202   14207  129 ;  Milpitas to Diridon-Caltrain
1236,14202, 15510,350,Milpitas,West Oakland,350,14202   15510  350 ;  Milpitas to West Oakland
1237,14202, 14203,129,Milpitas,Berryessa,129,14202   14203  129 ;  Milpitas to Berryessa
1238,14202, 15514,458,Milpitas,Civic Center,493,14202   15514  493 ;  Milpitas to Civic Center
1239,14202, 15523,364,Milpitas,Berkeley,364,14202   15523  364 ;  Milpitas to Berkeley
1240,14202, 15516,465,Milpitas,24th St Mission,500,14202   15516  500 ;  Milpitas to 24th St Mission
1241,14202, 15529,157,Milpitas,Hayward,157,14202   15529  157 ;  Milpitas to Hayward
1242,14202, 15522,378,Milpitas,Plaza,378,14202   15522  378 ;  Milpitas to Plaza
1243,14202, 15518,483,Milpitas,Balboa Park,518,14202   15518  518 ;  Milpitas to Balboa Park
1244,14202, 15549,129,Milpitas,Irvington,129,14202   15549  129 ;  Milpitas to Irvington
1245,14202, 15000,731,Milpitas,Oakland International Airport,731,14202   15000  731 ;  Milpitas to Oakland International Airport
1246,14202, 15524,364,Milpitas,North Berkeley,364,14202   15524  364 ;  Milpitas to North Berkeley
1247,14202, 15508,343,Milpitas,19th St Oakland,343,14202   15508  343 ;  Milpitas to 19th St Oakland
1248,14202, 15538,367,Milpitas,Dublin/ Pleasanton,367,14202   15538  367 ;  Milpitas to Dublin/ Pleasanton
1249,14202, 15531,290,Milpitas,San Leandro,290,14202   15531  290 ;  Milpitas to San Leandro
1250,14202, 15543,539,Milpitas,Millbrae,574,14202   15543  574 ;  Milpitas to Millbrae
1251,14202, 15504,409,Milpitas,Lafayette,409,14202   15504  409 ;  Milpitas to Lafayette
1252,14202, 15526,157,Milpitas,Fremont,157,14202   15526  157 ;  Milpitas to Fremont
1253,14202, 15521,392,Milpitas,Del Norte,392,14202   15521  392 ;  Milpitas to Del Norte
1254,14202, 15530,171,Milpitas,Bay Fair,171,14202   15530  171 ;  Milpitas to Bay Fair
1255,14202, 15517,476,Milpitas,Glen Park,511,14202   15517  511 ;  Milpitas to Glen Park
1256,14202, 15533,325,Milpitas,Fruitvale,325,14202   15533  325 ;  Milpitas to Fruitvale
1257,14202, 14206,129,Milpitas,Downtown San Jose,129,14202   14206  129 ;  Milpitas to Downtown San Jose
1258,14202, 15513,458,Milpitas,Powell,493,14202   15513  493 ;  Milpitas to Powell
1259,14202, 15545,357,Milpitas,West Dublin/Pleasanton,357,14202   15545  357 ;  Milpitas to West Dublin/Pleasanton
1260,14202, 15511,458,Milpitas,Embarcadero,493,14202   15511  493 ;  Milpitas to Embarcadero
1261,14202, 15505,381,Milpitas,Orinda,381,14202   15505  381 ;  Milpitas to Orinda
1262,14202, 15532,311,Milpitas,Coliseum/Oakland Airport,311,14202   15532  311 ;  Milpitas to Coliseum/Oakland Airport
1263,14202, 15540,500,Milpitas,South San Francisco,535,14202   15540  535 ;  Milpitas to South San Francisco
1264,14202, 15542,829,Milpitas,SFO,864,14202   15542  864 ;  Milpitas to SFO
1265,15534, 15501,273,Lake Merritt,Concord,273,15534   15501  273 ;  Lake Merritt to Concord
1266,15534, 15525,129,Lake Merritt,Ashby,129,15534   15525  129 ;  Lake Merritt to Ashby
1267,15534, 14207,413,Lake Merritt,Diridon-Caltrain,413,15534   14207  413 ;  Lake Merritt to Diridon-Caltrain
1268,15534, 15510,129,Lake Merritt,West Oakland,129,15534   15510  129 ;  Lake Merritt to West Oakland
1269,15534, 14203,353,Lake Merritt,Berryessa,353,15534   14203  353 ;  Lake Merritt to Berryessa
1270,15534, 15514,231,Lake Merritt,Civic Center,266,15534   15514  266 ;  Lake Merritt to Civic Center
1271,15534, 15523,129,Lake Merritt,Berkeley,129,15534   15523  129 ;  Lake Merritt to Berkeley
1272,15534, 15516,252,Lake Merritt,24th St Mission,287,15534   15516  287 ;  Lake Merritt to 24th St Mission
1273,15534, 15529,224,Lake Merritt,Hayward,224,15534   15529  224 ;  Lake Merritt to Hayward
1274,15534, 15522,154,Lake Merritt,Plaza,154,15534   15522  154 ;  Lake Merritt to Plaza
1275,15534, 15518,276,Lake Merritt,Balboa Park,311,15534   15518  311 ;  Lake Merritt to Balboa Park
1276,15534, 15549,318,Lake Merritt,Irvington,318,15534   15549  318 ;  Lake Merritt to Irvington
1277,15534, 15000,549,Lake Merritt,Oakland International Airport,549,15534   15000  549 ;  Lake Merritt to Oakland International Airport
1278,15534, 15524,133,Lake Merritt,North Berkeley,133,15534   15524  133 ;  Lake Merritt to North Berkeley
1279,15534, 15508,129,Lake Merritt,19th St Oakland,129,15534   15508  129 ;  Lake Merritt to 19th St Oakland
1280,15534, 15538,297,Lake Merritt,Dublin/ Pleasanton,297,15534   15538  297 ;  Lake Merritt to Dublin/ Pleasanton
1281,15534, 15531,168,Lake Merritt,San Leandro,168,15534   15531  168 ;  Lake Merritt to San Leandro
1282,15534, 15543,336,Lake Merritt,Millbrae,371,15534   15543  371 ;  Lake Merritt to Millbrae
1283,15534, 15504,206,Lake Merritt,Lafayette,206,15534   15504  206 ;  Lake Merritt to Lafayette
1284,15534, 15526,301,Lake Merritt,Fremont,301,15534   15526  301 ;  Lake Merritt to Fremont
1285,15534, 15521,171,Lake Merritt,Del Norte,171,15534   15521  171 ;  Lake Merritt to Del Norte
1286,15534, 15530,192,Lake Merritt,Bay Fair,192,15534   15530  192 ;  Lake Merritt to Bay Fair
