,fare,name_from,name_to,node_from,node_to,key
1413,678,15th/Franklin,Oakland International Airport,18001,15000,1500018001
1414,258,15th/Franklin,Orinda,18001,15505,1550518001
1415,451,15th/Franklin,Pittsburg/ Bay Point,18001,15536,1553618001
1416,374,15th/Franklin,Pleasant Hill,18001,15502,1550218001
1417,374,15th/Franklin,Powell,18001,15513,1551318001
1418,311,15th/Franklin,Richmond,18001,15520,1552018001
1419,258,15th/Franklin,Rockridge,18001,15506,1550618001
1420,762,15th/Franklin,SFO,18001,15542,1554218001
1421,451,15th/Franklin,San Bruno,18001,15541,1554118001
1422,258,15th/Franklin,San Leandro,18001,15531,1553118001
1423,542,15th/Franklin,Santa Clara,18001,14208,1420818001
1424,353,15th/Franklin,South Hayward,18001,15528,1552818001
1425,433,15th/Franklin,South San Francisco,18001,15540,1554018001
1426,388,15th/Franklin,Union City,18001,15527,1552718001
1427,360,15th/Franklin,Walnut Creek,18001,15503,1550318001
1428,444,15th/Franklin,Warm Springs,18001,15544,1554418001
1429,398,15th/Franklin,West Dublin/Pleasanton,18001,15545,1554518001
1430,258,15th/Franklin,West Oakland,18001,15510,1551018001
1431,258,Jack London Square,12th St Oakland City Center,18002,15509,1550918002
1432,388,Jack London Square,16th St Mission,18002,15515,1551518002
1433,258,Jack London Square,19th St Oakland,18002,15508,1550818002
1434,395,Jack London Square,24th St Mission,18002,15516,1551618002
1435,514,Jack London Square,Alum Rock,18002,14204,1420418002
1436,258,Jack London Square,Ashby,18002,15525,1552518002
1437,412,Jack London Square,Balboa Park,18002,15518,1551818002
1438,293,Jack London Square,Bay Fair,18002,15530,1553018002
1439,258,Jack London Square,Berkeley,18002,15523,1552318002
1440,465,Jack London Square,Berryessa,18002,14203,1420318002
1441,321,Jack London Square,Castro Valley,18002,15537,1553718002
1442,374,Jack London Square,Civic Center,18002,15514,1551418002
1443,258,Jack London Square,Coliseum/Oakland Airport,18002,15532,1553218002
1444,419,Jack London Square,Colma,18002,15539,1553918002
1445,402,Jack London Square,Concord,18002,15501,1550118002
1446,423,Jack London Square,Daly City,18002,15519,1551918002
1447,528,Jack London Square,Diridon-Caltrain,18002,14207,1420718002
1448,528,Jack London Square,Downtown San Jose,18002,14206,1420618002
1449,409,Jack London Square,Dublin/ Pleasanton,18002,15538,1553818002
1450,286,Jack London Square,El Cerrito Del Norte,18002,15521,1552118002
1451,269,Jack London Square,El Cerrito Plaza,18002,15522,1552218002
1452,374,Jack London Square,Embarcadero,18002,15511,1551118002
1453,412,Jack London Square,Fremont,18002,15526,1552618002
1454,258,Jack London Square,Fruitvale,18002,15533,1553318002
1455,409,Jack London Square,Glen Park,18002,15517,1551718002
1456,321,Jack London Square,Hayward,18002,15529,1552918002
1457,430,Jack London Square,Irvington,18002,15549,1554918002
1458,325,Jack London Square,Lafayette,18002,15504,1550418002
1459,258,Jack London Square,Lake Merritt,18002,15534,1553418002
1460,258,Jack London Square,MacArthur,18002,15507,1550718002
1461,472,Jack London Square,Millbrae,18002,15543,1554318002
1462,454,Jack London Square,Milpitas,18002,14202,1420218002
1463,374,Jack London Square,Montgomery,18002,15512,1551218002
1464,258,Jack London Square,North Berkeley,18002,15524,1552418002
1465,416,Jack London Square,North Concord,18002,15535,1553518002
1466,678,Jack London Square,Oakland International Airport,18002,15000,1500018002
1467,258,Jack London Square,Orinda,18002,15505,1550518002
1468,451,Jack London Square,Pittsburg/ Bay Point,18002,15536,1553618002
1469,374,Jack London Square,Pleasant Hill,18002,15502,1550218002
1470,374,Jack London Square,Powell,18002,15513,1551318002
1471,311,Jack London Square,Richmond,18002,15520,1552018002
1472,258,Jack London Square,Rockridge,18002,15506,1550618002
1473,762,Jack London Square,SFO,18002,15542,1554218002
1474,451,Jack London Square,San Bruno,18002,15541,1554118002
1475,258,Jack London Square,San Leandro,18002,15531,1553118002
1476,542,Jack London Square,Santa Clara,18002,14208,1420818002
1477,353,Jack London Square,South Hayward,18002,15528,1552818002
1478,433,Jack London Square,South San Francisco,18002,15540,1554018002
1479,388,Jack London Square,Union City,18002,15527,1552718002
1480,360,Jack London Square,Walnut Creek,18002,15503,1550318002
1481,444,Jack London Square,Warm Springs,18002,15544,1554418002
1482,398,Jack London Square,West Dublin/Pleasanton,18002,15545,1554518002
1483,258,Jack London Square,West Oakland,18002,15510,1551018002
1484,258,Alameda,12th St Oakland City Center,18003,15509,1550918003
1485,388,Alameda,16th St Mission,18003,15515,1551518003
1486,258,Alameda,19th St Oakland,18003,15508,1550818003
1487,395,Alameda,24th St Mission,18003,15516,1551618003
1488,514,Alameda,Alum Rock,18003,14204,1420418003
1489,258,Alameda,Ashby,18003,15525,1552518003
1490,412,Alameda,Balboa Park,18003,15518,1551818003
1491,293,Alameda,Bay Fair,18003,15530,1553018003
1492,258,Alameda,Berkeley,18003,15523,1552318003
1493,465,Alameda,Berryessa,18003,14203,1420318003
1494,321,Alameda,Castro Valley,18003,15537,1553718003
1495,374,Alameda,Civic Center,18003,15514,1551418003
1496,258,Alameda,Coliseum/Oakland Airport,18003,15532,1553218003
1497,419,Alameda,Colma,18003,15539,1553918003
1498,402,Alameda,Concord,18003,15501,1550118003
1499,423,Alameda,Daly City,18003,15519,1551918003
1500,528,Alameda,Diridon-Caltrain,18003,14207,1420718003
1501,528,Alameda,Downtown San Jose,18003,14206,1420618003
1502,409,Alameda,Dublin/ Pleasanton,18003,15538,1553818003
1503,286,Alameda,El Cerrito Del Norte,18003,15521,1552118003
1504,269,Alameda,El Cerrito Plaza,18003,15522,1552218003
1505,374,Alameda,Embarcadero,18003,15511,1551118003
1506,412,Alameda,Fremont,18003,15526,1552618003
1507,258,Alameda,Fruitvale,18003,15533,1553318003
1508,409,Alameda,Glen Park,18003,15517,1551718003
1509,321,Alameda,Hayward,18003,15529,1552918003
1510,430,Alameda,Irvington,18003,15549,1554918003
1511,325,Alameda,Lafayette,18003,15504,1550418003
1512,258,Alameda,Lake Merritt,18003,15534,1553418003
1513,258,Alameda,MacArthur,18003,15507,1550718003
1514,472,Alameda,Millbrae,18003,15543,1554318003
1515,454,Alameda,Milpitas,18003,14202,1420218003
1516,374,Alameda,Montgomery,18003,15512,1551218003
1517,258,Alameda,North Berkeley,18003,15524,1552418003
1518,416,Alameda,North Concord,18003,15535,1553518003
1519,678,Alameda,Oakland International Airport,18003,15000,1500018003
1520,258,Alameda,Orinda,18003,15505,1550518003
1521,451,Alameda,Pittsburg/ Bay Point,18003,15536,1553618003
1522,374,Alameda,Pleasant Hill,18003,15502,1550218003
1523,374,Alameda,Powell,18003,15513,1551318003
1524,311,Alameda,Richmond,18003,15520,1552018003
1525,258,Alameda,Rockridge,18003,15506,1550618003
1526,762,Alameda,SFO,18003,15542,1554218003
1527,451,Alameda,San Bruno,18003,15541,1554118003
1528,258,Alameda,San Leandro,18003,15531,1553118003
1529,542,Alameda,Santa Clara,18003,14208,1420818003
1530,353,Alameda,South Hayward,18003,15528,1552818003
1531,433,Alameda,South San Francisco,18003,15540,1554018003
1532,388,Alameda,Union City,18003,15527,1552718003
1533,360,Alameda,Walnut Creek,18003,15503,1550318003
1534,444,Alameda,Warm Springs,18003,15544,1554418003
1535,398,Alameda,West Dublin/Pleasanton,18003,15545,1554518003
1536,258,Alameda,West Oakland,18003,15510,1551018003
1537,475,4th/Brannan,12th St Oakland City Center,18010,15509,1550918010
1538,605,4th/Brannan,16th St Mission,18010,15515,1551518010
1539,475,4th/Brannan,19th St Oakland,18010,15508,1550818010
1540,612,4th/Brannan,24th St Mission,18010,15516,1551618010
1541,731,4th/Brannan,Alum Rock,18010,14204,1420418010
1542,475,4th/Brannan,Ashby,18010,15525,1552518010
1543,629,4th/Brannan,Balboa Park,18010,15518,1551818010
1544,510,4th/Brannan,Bay Fair,18010,15530,1553018010
1545,475,4th/Brannan,Berkeley,18010,15523,1552318010
1546,682,4th/Brannan,Berryessa,18010,14203,1420318010
1547,538,4th/Brannan,Castro Valley,18010,15537,1553718010
1548,591,4th/Brannan,Civic Center,18010,15514,1551418010
1549,475,4th/Brannan,Coliseum/Oakland Airport,18010,15532,1553218010
1550,636,4th/Brannan,Colma,18010,15539,1553918010
1551,619,4th/Brannan,Concord,18010,15501,1550118010
1552,640,4th/Brannan,Daly City,18010,15519,1551918010
1553,745,4th/Brannan,Diridon-Caltrain,18010,14207,1420718010
1554,745,4th/Brannan,Downtown San Jose,18010,14206,1420618010
1555,626,4th/Brannan,Dublin/ Pleasanton,18010,15538,1553818010
1556,503,4th/Brannan,El Cerrito Del Norte,18010,15521,1552118010
1557,486,4th/Brannan,El Cerrito Plaza,18010,15522,1552218010
1558,591,4th/Brannan,Embarcadero,18010,15511,1551118010
1559,629,4th/Brannan,Fremont,18010,15526,1552618010
1560,475,4th/Brannan,Fruitvale,18010,15533,1553318010
1561,626,4th/Brannan,Glen Park,18010,15517,1551718010
1562,538,4th/Brannan,Hayward,18010,15529,1552918010
1563,647,4th/Brannan,Irvington,18010,15549,1554918010
1564,542,4th/Brannan,Lafayette,18010,15504,1550418010
1565,475,4th/Brannan,Lake Merritt,18010,15534,1553418010
1566,475,4th/Brannan,MacArthur,18010,15507,1550718010
1567,689,4th/Brannan,Millbrae,18010,15543,1554318010
1568,671,4th/Brannan,Milpitas,18010,14202,1420218010
1569,591,4th/Brannan,Montgomery,18010,15512,1551218010
1570,475,4th/Brannan,North Berkeley,18010,15524,1552418010
1571,633,4th/Brannan,North Concord,18010,15535,1553518010
1572,895,4th/Brannan,Oakland International Airport,18010,15000,1500018010
1573,475,4th/Brannan,Orinda,18010,15505,1550518010
1574,668,4th/Brannan,Pittsburg/ Bay Point,18010,15536,1553618010
1575,591,4th/Brannan,Pleasant Hill,18010,15502,1550218010
1576,591,4th/Brannan,Powell,18010,15513,1551318010
1577,528,4th/Brannan,Richmond,18010,15520,1552018010
1578,475,4th/Brannan,Rockridge,18010,15506,1550618010
1579,979,4th/Brannan,SFO,18010,15542,1554218010
1580,668,4th/Brannan,San Bruno,18010,15541,1554118010
1581,475,4th/Brannan,San Leandro,18010,15531,1553118010
1582,759,4th/Brannan,Santa Clara,18010,14208,1420818010
1583,570,4th/Brannan,South Hayward,18010,15528,1552818010
1584,650,4th/Brannan,South San Francisco,18010,15540,1554018010
1585,605,4th/Brannan,Union City,18010,15527,1552718010
1586,577,4th/Brannan,Walnut Creek,18010,15503,1550318010
1587,661,4th/Brannan,Warm Springs,18010,15544,1554418010
1588,615,4th/Brannan,West Dublin/Pleasanton,18010,15545,1554518010
1589,475,4th/Brannan,West Oakland,18010,15510,1551018010
1590,475,6th/Brannan,12th St Oakland City Center,18011,15509,1550918011
1591,605,6th/Brannan,16th St Mission,18011,15515,1551518011
1592,475,6th/Brannan,19th St Oakland,18011,15508,1550818011
1593,612,6th/Brannan,24th St Mission,18011,15516,1551618011
1594,731,6th/Brannan,Alum Rock,18011,14204,1420418011
1595,475,6th/Brannan,Ashby,18011,15525,1552518011
1596,629,6th/Brannan,Balboa Park,18011,15518,1551818011
1597,510,6th/Brannan,Bay Fair,18011,15530,1553018011
1598,475,6th/Brannan,Berkeley,18011,15523,1552318011
1599,682,6th/Brannan,Berryessa,18011,14203,1420318011
1600,538,6th/Brannan,Castro Valley,18011,15537,1553718011
1601,591,6th/Brannan,Civic Center,18011,15514,1551418011
1602,475,6th/Brannan,Coliseum/Oakland Airport,18011,15532,1553218011
1603,636,6th/Brannan,Colma,18011,15539,1553918011
1604,619,6th/Brannan,Concord,18011,15501,1550118011
1605,640,6th/Brannan,Daly City,18011,15519,1551918011
1606,745,6th/Brannan,Diridon-Caltrain,18011,14207,1420718011
1607,745,6th/Brannan,Downtown San Jose,18011,14206,1420618011
1608,626,6th/Brannan,Dublin/ Pleasanton,18011,15538,1553818011
1609,503,6th/Brannan,El Cerrito Del Norte,18011,15521,1552118011
1610,486,6th/Brannan,El Cerrito Plaza,18011,15522,1552218011
1611,591,6th/Brannan,Embarcadero,18011,15511,1551118011
1612,629,6th/Brannan,Fremont,18011,15526,1552618011
1613,475,6th/Brannan,Fruitvale,18011,15533,1553318011
1614,626,6th/Brannan,Glen Park,18011,15517,1551718011
1615,538,6th/Brannan,Hayward,18011,15529,1552918011
1616,647,6th/Brannan,Irvington,18011,15549,1554918011
1617,542,6th/Brannan,Lafayette,18011,15504,1550418011
1618,475,6th/Brannan,Lake Merritt,18011,15534,1553418011
1619,475,6th/Brannan,MacArthur,18011,15507,1550718011
1620,689,6th/Brannan,Millbrae,18011,15543,1554318011
1621,671,6th/Brannan,Milpitas,18011,14202,1420218011
1622,591,6th/Brannan,Montgomery,18011,15512,1551218011
1623,475,6th/Brannan,North Berkeley,18011,15524,1552418011
1624,633,6th/Brannan,North Concord,18011,15535,1553518011
1625,895,6th/Brannan,Oakland International Airport,18011,15000,1500018011
1626,475,6th/Brannan,Orinda,18011,15505,1550518011
1627,668,6th/Brannan,Pittsburg/ Bay Point,18011,15536,1553618011
1628,591,6th/Brannan,Pleasant Hill,18011,15502,1550218011
1629,591,6th/Brannan,Powell,18011,15513,1551318011
1630,528,6th/Brannan,Richmond,18011,15520,1552018011
1631,475,6th/Brannan,Rockridge,18011,15506,1550618011
1632,979,6th/Brannan,SFO,18011,15542,1554218011
1633,668,6th/Brannan,San Bruno,18011,15541,1554118011
1634,475,6th/Brannan,San Leandro,18011,15531,1553118011
1635,759,6th/Brannan,Santa Clara,18011,14208,1420818011
1636,570,6th/Brannan,South Hayward,18011,15528,1552818011
1637,650,6th/Brannan,South San Francisco,18011,15540,1554018011
1638,605,6th/Brannan,Union City,18011,15527,1552718011
1639,577,6th/Brannan,Walnut Creek,18011,15503,1550318011
1640,661,6th/Brannan,Warm Springs,18011,15544,1554418011
1641,615,6th/Brannan,West Dublin/Pleasanton,18011,15545,1554518011
1642,475,6th/Brannan,West Oakland,18011,15510,1551018011
1643,475,Howard,12th St Oakland City Center,18012,15509,1550918012
1644,605,Howard,16th St Mission,18012,15515,1551518012
1645,475,Howard,19th St Oakland,18012,15508,1550818012
1646,612,Howard,24th St Mission,18012,15516,1551618012
1647,731,Howard,Alum Rock,18012,14204,1420418012
1648,475,Howard,Ashby,18012,15525,1552518012
1649,629,Howard,Balboa Park,18012,15518,1551818012
1650,510,Howard,Bay Fair,18012,15530,1553018012
1651,475,Howard,Berkeley,18012,15523,1552318012
1652,682,Howard,Berryessa,18012,14203,1420318012
1653,538,Howard,Castro Valley,18012,15537,1553718012
1654,591,Howard,Civic Center,18012,15514,1551418012
1655,475,Howard,Coliseum/Oakland Airport,18012,15532,1553218012
1656,636,Howard,Colma,18012,15539,1553918012
1657,619,Howard,Concord,18012,15501,1550118012
1658,640,Howard,Daly City,18012,15519,1551918012
1659,745,Howard,Diridon-Caltrain,18012,14207,1420718012
1660,745,Howard,Downtown San Jose,18012,14206,1420618012
1661,626,Howard,Dublin/ Pleasanton,18012,15538,1553818012
1662,503,Howard,El Cerrito Del Norte,18012,15521,1552118012
1663,486,Howard,El Cerrito Plaza,18012,15522,1552218012
1664,591,Howard,Embarcadero,18012,15511,1551118012
1665,629,Howard,Fremont,18012,15526,1552618012
1666,475,Howard,Fruitvale,18012,15533,1553318012
1667,626,Howard,Glen Park,18012,15517,1551718012
1668,538,Howard,Hayward,18012,15529,1552918012
1669,647,Howard,Irvington,18012,15549,1554918012
1670,542,Howard,Lafayette,18012,15504,1550418012
1671,475,Howard,Lake Merritt,18012,15534,1553418012
1672,475,Howard,MacArthur,18012,15507,1550718012
1673,689,Howard,Millbrae,18012,15543,1554318012
1674,671,Howard,Milpitas,18012,14202,1420218012
1675,591,Howard,Montgomery,18012,15512,1551218012
1676,475,Howard,North Berkeley,18012,15524,1552418012
1677,633,Howard,North Concord,18012,15535,1553518012
1678,895,Howard,Oakland International Airport,18012,15000,1500018012
1679,475,Howard,Orinda,18012,15505,1550518012
1680,668,Howard,Pittsburg/ Bay Point,18012,15536,1553618012
1681,591,Howard,Pleasant Hill,18012,15502,1550218012
1682,591,Howard,Powell,18012,15513,1551318012
1683,528,Howard,Richmond,18012,15520,1552018012
1684,475,Howard,Rockridge,18012,15506,1550618012
1685,979,Howard,SFO,18012,15542,1554218012
1686,668,Howard,San Bruno,18012,15541,1554118012
1687,475,Howard,San Leandro,18012,15531,1553118012
1688,759,Howard,Santa Clara,18012,14208,1420818012
1689,570,Howard,South Hayward,18012,15528,1552818012
1690,650,Howard,South San Francisco,18012,15540,1554018012
1691,605,Howard,Union City,18012,15527,1552718012
1692,577,Howard,Walnut Creek,18012,15503,1550318012
1693,661,Howard,Warm Springs,18012,15544,1554418012
1694,615,Howard,West Dublin/Pleasanton,18012,15545,1554518012
1695,475,Howard,West Oakland,18012,15510,1551018012
1696,475,Hyde,12th St Oakland City Center,18013,15509,1550918013
1697,605,Hyde,16th St Mission,18013,15515,1551518013
1698,475,Hyde,19th St Oakland,18013,15508,1550818013
1699,612,Hyde,24th St Mission,18013,15516,1551618013
1700,731,Hyde,Alum Rock,18013,14204,1420418013
1701,475,Hyde,Ashby,18013,15525,1552518013
1702,629,Hyde,Balboa Park,18013,15518,1551818013
1703,510,Hyde,Bay Fair,18013,15530,1553018013
1704,475,Hyde,Berkeley,18013,15523,1552318013
1705,682,Hyde,Berryessa,18013,14203,1420318013
1706,538,Hyde,Castro Valley,18013,15537,1553718013
1707,591,Hyde,Civic Center,18013,15514,1551418013
1708,475,Hyde,Coliseum/Oakland Airport,18013,15532,1553218013
1709,636,Hyde,Colma,18013,15539,1553918013
1710,619,Hyde,Concord,18013,15501,1550118013
1711,640,Hyde,Daly City,18013,15519,1551918013
1712,745,Hyde,Diridon-Caltrain,18013,14207,1420718013
1713,745,Hyde,Downtown San Jose,18013,14206,1420618013
1714,626,Hyde,Dublin/ Pleasanton,18013,15538,1553818013
1715,503,Hyde,El Cerrito Del Norte,18013,15521,1552118013
1716,486,Hyde,El Cerrito Plaza,18013,15522,1552218013
1717,591,Hyde,Embarcadero,18013,15511,1551118013
1718,629,Hyde,Fremont,18013,15526,1552618013
1719,475,Hyde,Fruitvale,18013,15533,1553318013
1720,626,Hyde,Glen Park,18013,15517,1551718013
1721,538,Hyde,Hayward,18013,15529,1552918013
1722,647,Hyde,Irvington,18013,15549,1554918013
1723,542,Hyde,Lafayette,18013,15504,1550418013
1724,475,Hyde,Lake Merritt,18013,15534,1553418013
1725,475,Hyde,MacArthur,18013,15507,1550718013
1726,689,Hyde,Millbrae,18013,15543,1554318013
1727,671,Hyde,Milpitas,18013,14202,1420218013
1728,591,Hyde,Montgomery,18013,15512,1551218013
1729,475,Hyde,North Berkeley,18013,15524,1552418013
1730,633,Hyde,North Concord,18013,15535,1553518013
1731,895,Hyde,Oakland International Airport,18013,15000,1500018013
1732,475,Hyde,Orinda,18013,15505,1550518013
1733,668,Hyde,Pittsburg/ Bay Point,18013,15536,1553618013
1734,591,Hyde,Pleasant Hill,18013,15502,1550218013
1735,591,Hyde,Powell,18013,15513,1551318013
1736,528,Hyde,Richmond,18013,15520,1552018013
1737,475,Hyde,Rockridge,18013,15506,1550618013
1738,979,Hyde,SFO,18013,15542,1554218013
1739,668,Hyde,San Bruno,18013,15541,1554118013
1740,475,Hyde,San Leandro,18013,15531,1553118013
1741,759,Hyde,Santa Clara,18013,14208,1420818013
1742,570,Hyde,South Hayward,18013,15528,1552818013
1743,650,Hyde,South San Francisco,18013,15540,1554018013
1744,605,Hyde,Union City,18013,15527,1552718013
1745,577,Hyde,Walnut Creek,18013,15503,1550318013
1746,661,Hyde,Warm Springs,18013,15544,1554418013
1747,615,Hyde,West Dublin/Pleasanton,18013,15545,1554518013
1748,475,Hyde,West Oakland,18013,15510,1551018013
1749,475,Van Ness,12th St Oakland City Center,18008,15509,1550918008
1750,605,Van Ness,16th St Mission,18008,15515,1551518008
1751,475,Van Ness,19th St Oakland,18008,15508,1550818008
1752,612,Van Ness,24th St Mission,18008,15516,1551618008
1753,731,Van Ness,Alum Rock,18008,14204,1420418008
1754,475,Van Ness,Ashby,18008,15525,1552518008
1755,629,Van Ness,Balboa Park,18008,15518,1551818008
1756,510,Van Ness,Bay Fair,18008,15530,1553018008
1757,475,Van Ness,Berkeley,18008,15523,1552318008
1758,682,Van Ness,Berryessa,18008,14203,1420318008
1759,538,Van Ness,Castro Valley,18008,15537,1553718008
1760,591,Van Ness,Civic Center,18008,15514,1551418008
1761,475,Van Ness,Coliseum/Oakland Airport,18008,15532,1553218008
1762,636,Van Ness,Colma,18008,15539,1553918008
1763,619,Van Ness,Concord,18008,15501,1550118008
1764,640,Van Ness,Daly City,18008,15519,1551918008
1765,745,Van Ness,Diridon-Caltrain,18008,14207,1420718008
1766,745,Van Ness,Downtown San Jose,18008,14206,1420618008
1767,626,Van Ness,Dublin/ Pleasanton,18008,15538,1553818008
1768,503,Van Ness,El Cerrito Del Norte,18008,15521,1552118008
1769,486,Van Ness,El Cerrito Plaza,18008,15522,1552218008
1770,591,Van Ness,Embarcadero,18008,15511,1551118008
1771,629,Van Ness,Fremont,18008,15526,1552618008
1772,475,Van Ness,Fruitvale,18008,15533,1553318008
1773,626,Van Ness,Glen Park,18008,15517,1551718008
1774,538,Van Ness,Hayward,18008,15529,1552918008
1775,647,Van Ness,Irvington,18008,15549,1554918008
1776,542,Van Ness,Lafayette,18008,15504,1550418008
1777,475,Van Ness,Lake Merritt,18008,15534,1553418008
1778,475,Van Ness,MacArthur,18008,15507,1550718008
1779,689,Van Ness,Millbrae,18008,15543,1554318008
1780,671,Van Ness,Milpitas,18008,14202,1420218008
1781,591,Van Ness,Montgomery,18008,15512,1551218008
1782,475,Van Ness,North Berkeley,18008,15524,1552418008
1783,633,Van Ness,North Concord,18008,15535,1553518008
1784,895,Van Ness,Oakland International Airport,18008,15000,1500018008
1785,475,Van Ness,Orinda,18008,15505,1550518008
1786,668,Van Ness,Pittsburg/ Bay Point,18008,15536,1553618008
1787,591,Van Ness,Pleasant Hill,18008,15502,1550218008
1788,591,Van Ness,Powell,18008,15513,1551318008
1789,528,Van Ness,Richmond,18008,15520,1552018008
1790,475,Van Ness,Rockridge,18008,15506,1550618008
1791,979,Van Ness,SFO,18008,15542,1554218008
1792,668,Van Ness,San Bruno,18008,15541,1554118008
1793,475,Van Ness,San Leandro,18008,15531,1553118008
1794,759,Van Ness,Santa Clara,18008,14208,1420818008
1795,570,Van Ness,South Hayward,18008,15528,1552818008
1796,650,Van Ness,South San Francisco,18008,15540,1554018008
1797,605,Van Ness,Union City,18008,15527,1552718008
1798,577,Van Ness,Walnut Creek,18008,15503,1550318008
1799,661,Van Ness,Warm Springs,18008,15544,1554418008
1800,615,Van Ness,West Dublin/Pleasanton,18008,15545,1554518008
1801,475,Van Ness,West Oakland,18008,15510,1551018008
1802,475,Fillmore,12th St Oakland City Center,18009,15509,1550918009
1803,605,Fillmore,16th St Mission,18009,15515,1551518009
1804,475,Fillmore,19th St Oakland,18009,15508,1550818009
1805,612,Fillmore,24th St Mission,18009,15516,1551618009
1806,731,Fillmore,Alum Rock,18009,14204,1420418009
1807,475,Fillmore,Ashby,18009,15525,1552518009
1808,629,Fillmore,Balboa Park,18009,15518,1551818009
1809,510,Fillmore,Bay Fair,18009,15530,1553018009
1810,475,Fillmore,Berkeley,18009,15523,1552318009
1811,682,Fillmore,Berryessa,18009,14203,1420318009
1812,538,Fillmore,Castro Valley,18009,15537,1553718009
1813,591,Fillmore,Civic Center,18009,15514,1551418009
1814,475,Fillmore,Coliseum/Oakland Airport,18009,15532,1553218009
1815,636,Fillmore,Colma,18009,15539,1553918009
1816,619,Fillmore,Concord,18009,15501,1550118009
1817,640,Fillmore,Daly City,18009,15519,1551918009
1818,745,Fillmore,Diridon-Caltrain,18009,14207,1420718009
1819,745,Fillmore,Downtown San Jose,18009,14206,1420618009
1820,626,Fillmore,Dublin/ Pleasanton,18009,15538,1553818009
1821,503,Fillmore,El Cerrito Del Norte,18009,15521,1552118009
1822,486,Fillmore,El Cerrito Plaza,18009,15522,1552218009
1823,591,Fillmore,Embarcadero,18009,15511,1551118009
1824,629,Fillmore,Fremont,18009,15526,1552618009
1825,475,Fillmore,Fruitvale,18009,15533,1553318009
1826,626,Fillmore,Glen Park,18009,15517,1551718009
1827,538,Fillmore,Hayward,18009,15529,1552918009
1828,647,Fillmore,Irvington,18009,15549,1554918009
1829,542,Fillmore,Lafayette,18009,15504,1550418009
1830,475,Fillmore,Lake Merritt,18009,15534,1553418009
1831,475,Fillmore,MacArthur,18009,15507,1550718009
1832,689,Fillmore,Millbrae,18009,15543,1554318009
1833,671,Fillmore,Milpitas,18009,14202,1420218009
1834,591,Fillmore,Montgomery,18009,15512,1551218009
1835,475,Fillmore,North Berkeley,18009,15524,1552418009
1836,633,Fillmore,North Concord,18009,15535,1553518009
1837,895,Fillmore,Oakland International Airport,18009,15000,1500018009
1838,475,Fillmore,Orinda,18009,15505,1550518009
1839,668,Fillmore,Pittsburg/ Bay Point,18009,15536,1553618009
1840,591,Fillmore,Pleasant Hill,18009,15502,1550218009
1841,591,Fillmore,Powell,18009,15513,1551318009
1842,528,Fillmore,Richmond,18009,15520,1552018009
1843,475,Fillmore,Rockridge,18009,15506,1550618009
1844,979,Fillmore,SFO,18009,15542,1554218009
1845,668,Fillmore,San Bruno,18009,15541,1554118009
1846,475,Fillmore,San Leandro,18009,15531,1553118009
1847,759,Fillmore,Santa Clara,18009,14208,1420818009
1848,570,Fillmore,South Hayward,18009,15528,1552818009
1849,650,Fillmore,South San Francisco,18009,15540,1554018009
1850,605,Fillmore,Union City,18009,15527,1552718009
1851,577,Fillmore,Walnut Creek,18009,15503,1550318009
1852,661,Fillmore,Warm Springs,18009,15544,1554418009
1853,615,Fillmore,West Dublin/Pleasanton,18009,15545,1554518009
1854,475,Fillmore,West Oakland,18009,15510,1551018009
1855,129,15th/Franklin,Jack London Square,18001,18002,1800118002
1856,129,15th/Franklin,Alameda,18001,18003,1800118003
1857,346,15th/Franklin,Van Ness,18001,18008,1800118008
1858,346,15th/Franklin,Fillmore,18001,18009,1800118009
1859,346,15th/Franklin,4th/Brannan,18001,18010,1800118010
1860,346,15th/Franklin,6th/Brannan,18001,18011,1800118011
1861,346,15th/Franklin,Howard,18001,18012,1800118012
1862,346,15th/Franklin,Hyde,18001,18013,1800118013
1863,129,Jack London Square,Alameda,18002,18003,1800218003
1864,346,Jack London Square,Van Ness,18002,18008,1800218008
1865,346,Jack London Square,Fillmore,18002,18009,1800218009
1866,346,Jack London Square,4th/Brannan,18002,18010,1800218010
1867,346,Jack London Square,6th/Brannan,18002,18011,1800218011
1868,346,Jack London Square,Howard,18002,18012,1800218012
1869,346,Jack London Square,Hyde,18002,18013,1800218013
1870,217,Alameda,Van Ness,18003,18008,1800318008
1871,217,Alameda,Fillmore,18003,18009,1800318009
1872,217,Alameda,4th/Brannan,18003,18010,1800318010
1873,217,Alameda,6th/Brannan,18003,18011,1800318011
1874,217,Alameda,Howard,18003,18012,1800318012
1875,217,Alameda,Hyde,18003,18013,1800318013
1876,129,Van Ness,Fillmore,18008,18009,1800818009
1877,129,Van Ness,4th/Brannan,18008,18010,1800818010
1878,129,Van Ness,6th/Brannan,18008,18011,1800818011
1879,129,Van Ness,Howard,18008,18012,1800818012
1880,129,Van Ness,Hyde,18008,18013,1800818013
1881,129,Fillmore,4th/Brannan,18009,18010,1800918010
1882,129,Fillmore,6th/Brannan,18009,18011,1800918011
1883,129,Fillmore,Howard,18009,18012,1800918012
1884,129,Fillmore,Hyde,18009,18013,1800918013
1885,129,4th/Brannan,6th/Brannan,18010,18011,1801018011
1886,129,4th/Brannan,Howard,18010,18012,1801018012
1887,129,4th/Brannan,Hyde,18010,18013,1801018013
1888,129,6th/Brannan,Howard,18011,18012,1801118012
1889,129,6th/Brannan,Hyde,18011,18013,1801118013
