,fare,name_from,name_to,node_from,node_to,key,
948,591,Oakland International Airport,Castro Valley,15000,15537,1500015537,15000   15537   591  ;Oakland International Airport to Castro Valley
949,689,Oakland International Airport,Fremont,15000,15526,1500015526,15000   15526   689  ;Oakland International Airport to Fremont
950,665,Oakland International Airport,Union City,15000,15527,1500015527,15000   15527   665  ;Oakland International Airport to Union City
951,623,Oakland International Airport,South Hayward,15000,15528,1500015528,15000   15528   623  ;Oakland International Airport to South Hayward
952,591,Oakland International Airport,Hayward,15000,15529,1500015529,15000   15529   591  ;Oakland International Airport to Hayward
953,549,Oakland International Airport,Bay Fair,15000,15530,1500015530,15000   15530   549  ;Oakland International Airport to Bay Fair
954,549,Oakland International Airport,San Leandro,15000,15531,1500015531,15000   15531   549  ;Oakland International Airport to San Leandro
955,420,Oakland International Airport,Coliseum/Oakland Airport,15000,15532,1500015532,15000   15532   420  ;Oakland International Airport to Coliseum/Oakland Airport
956,549,Oakland International Airport,Fruitvale,15000,15533,1500015533,15000   15533   549  ;Oakland International Airport to Fruitvale
957,549,Oakland International Airport,Lake Merritt,15000,15534,1500015534,15000   15534   549  ;Oakland International Airport to Lake Merritt
958,651,Oakland International Airport,Richmond,15000,15520,1500015520,15000   15520   651  ;Oakland International Airport to Richmond
959,637,Oakland International Airport,El Cerrito Del Norte,15000,15521,1500015521,15000   15521   637  ;Oakland International Airport to El Cerrito Del Norte
960,626,Oakland International Airport,El Cerrito Plaza,15000,15522,1500015522,15000   15522   626  ;Oakland International Airport to El Cerrito Plaza
961,605,Oakland International Airport,North Berkeley,15000,15524,1500015524,15000   15524   605  ;Oakland International Airport to North Berkeley
962,595,Oakland International Airport,Berkeley,15000,15523,1500015523,15000   15523   595  ;Oakland International Airport to Berkeley
963,584,Oakland International Airport,Ashby,15000,15525,1500015525,15000   15525   584  ;Oakland International Airport to Ashby
964,766,Oakland International Airport,Pittsburg/ Bay Point,15000,15536,1500015536,15000   15536   766  ;Oakland International Airport to Pittsburg/ Bay Point
965,731,Oakland International Airport,North Concord,15000,15535,1500015535,15000   15535   731  ;Oakland International Airport to North Concord
966,717,Oakland International Airport,Concord,15000,15501,1500015501,15000   15501   717  ;Oakland International Airport to Concord
967,689,Oakland International Airport,Pleasant Hill,15000,15502,1500015502,15000   15502   689  ;Oakland International Airport to Pleasant Hill
968,678,Oakland International Airport,Walnut Creek,15000,15503,1500015503,15000   15503   678  ;Oakland International Airport to Walnut Creek
969,654,Oakland International Airport,Lafayette,15000,15504,1500015504,15000   15504   654  ;Oakland International Airport to Lafayette
970,630,Oakland International Airport,Orinda,15000,15505,1500015505,15000   15505   630  ;Oakland International Airport to Orinda
971,574,Oakland International Airport,Rockridge,15000,15506,1500015506,15000   15506   574  ;Oakland International Airport to Rockridge
972,570,Oakland International Airport,MacArthur,15000,15507,1500015507,15000   15507   570  ;Oakland International Airport to MacArthur
973,549,Oakland International Airport,19th St Oakland,15000,15508,1500015508,15000   15508   549  ;Oakland International Airport to 19th St Oakland
974,549,Oakland International Airport,12th St Oakland City Center,15000,15509,1500015509,15000   15509   549  ;Oakland International Airport to 12th St Oakland City Center
975,567,Oakland International Airport,West Oakland,15000,15510,1500015510,15000   15510   567  ;Oakland International Airport to West Oakland
976,703,Oakland International Airport,Embarcadero,15000,15511,1500015511,15000   15511   703  ;Oakland International Airport to Embarcadero
977,703,Oakland International Airport,Montgomery,15000,15512,1500015512,15000   15512   703  ;Oakland International Airport to Montgomery
978,703,Oakland International Airport,Powell,15000,15513,1500015513,15000   15513   703  ;Oakland International Airport to Powell
979,703,Oakland International Airport,Civic Center,15000,15514,1500015514,15000   15514   703  ;Oakland International Airport to Civic Center
980,710,Oakland International Airport,16th St Mission,15000,15515,1500015515,15000   15515   710  ;Oakland International Airport to 16th St Mission
981,713,Oakland International Airport,24th St Mission,15000,15516,1500015516,15000   15516   713  ;Oakland International Airport to 24th St Mission
982,724,Oakland International Airport,Glen Park,15000,15517,1500015517,15000   15517   724  ;Oakland International Airport to Glen Park
983,727,Oakland International Airport,Balboa Park,15000,15518,1500015518,15000   15518   727  ;Oakland International Airport to Balboa Park
984,738,Oakland International Airport,Daly City,15000,15519,1500015519,15000   15519   738  ;Oakland International Airport to Daly City
985,734,Oakland International Airport,Colma,15000,15539,1500015539,15000   15539   734  ;Oakland International Airport to Colma
986,748,Oakland International Airport,South San Francisco,15000,15540,1500015540,15000   15540   748  ;Oakland International Airport to South San Francisco
987,766,Oakland International Airport,San Bruno,15000,15541,1500015541,15000   15541   766  ;Oakland International Airport to San Bruno
988,1077,Oakland International Airport,SFO,15000,15542,1500015542,15000   15542   1077  ;Oakland International Airport to SFO
989,787,Oakland International Airport,Millbrae,15000,15543,1500015543,15000   15543   787  ;Oakland International Airport to Millbrae
990,357,Warm Springs,Dublin/ Pleasanton to,15544,15538,1553815544,15544   15538   357  ;Warm Springs to Dublin/ Pleasanton to
991,346,Warm Springs,West Dublin/Pleasanton,15544,15545,1554415545,15544   15545   346  ;Warm Springs to West Dublin/Pleasanton
992,283,Warm Springs,Castro Valley,15544,15537,1553715544,15544   15537   283  ;Warm Springs to Castro Valley
993,129,Warm Springs,Fremont,15544,15526,1552615544,15544   15526   129  ;Warm Springs to Fremont
994,129,Warm Springs,Union City,15544,15527,1552715544,15544   15527   129  ;Warm Springs to Union City
995,129,Warm Springs,South Hayward,15544,15528,1552815544,15544   15528   129  ;Warm Springs to South Hayward
996,129,Warm Springs,Hayward,15544,15529,1552915544,15544   15529   129  ;Warm Springs to Hayward
997,161,Warm Springs,Bay Fair,15544,15530,1553015544,15544   15530   161  ;Warm Springs to Bay Fair
998,280,Warm Springs,San Leandro,15544,15531,1553115544,15544   15531   280  ;Warm Springs to San Leandro
999,301,Warm Springs,Coliseum/Oakland Airport,15544,15532,1553215544,15544   15532   301  ;Warm Springs to Coliseum/Oakland Airport
1000,315,Warm Springs,Fruitvale,15544,15533,1553315544,15544   15533   315  ;Warm Springs to Fruitvale
1001,332,Warm Springs,Lake Merritt,15544,15534,1553415544,15544   15534   332  ;Warm Springs to Lake Merritt
1002,392,Warm Springs,Richmond,15544,15520,1552015544,15544   15520   392  ;Warm Springs to Richmond
1003,381,Warm Springs,El Cerrito Del Norte,15544,15521,1552115544,15544   15521   381  ;Warm Springs to El Cerrito Del Norte
1004,367,Warm Springs,El Cerrito Plaza,15544,15522,1552215544,15544   15522   367  ;Warm Springs to El Cerrito Plaza
1005,353,Warm Springs,North Berkeley,15544,15524,1552415544,15544   15524   353  ;Warm Springs to North Berkeley
1006,353,Warm Springs,Berkeley,15544,15523,1552315544,15544   15523   353  ;Warm Springs to Berkeley
1007,346,Warm Springs,Ashby,15544,15525,1552515544,15544   15525   346  ;Warm Springs to Ashby
1008,507,Warm Springs,Pittsburg/ Bay Point,15544,15536,1553615544,15544   15536   507  ;Warm Springs to Pittsburg/ Bay Point
1009,472,Warm Springs,North Concord,15544,15535,1553515544,15544   15535   472  ;Warm Springs to North Concord
1010,458,Warm Springs,Concord,15544,15501,1550115544,15544   15501   458  ;Warm Springs to Concord
1011,430,Warm Springs,Pleasant Hill,15544,15502,1550215544,15544   15502   430  ;Warm Springs to Pleasant Hill
1012,423,Warm Springs,Walnut Creek,15544,15503,1550315544,15544   15503   423  ;Warm Springs to Walnut Creek
1013,399,Warm Springs,Lafayette,15544,15504,1550415544,15544   15504   399  ;Warm Springs to Lafayette
1014,371,Warm Springs,Orinda,15544,15505,1550515544,15544   15505   371  ;Warm Springs to Orinda
1015,336,Warm Springs,Rockridge,15544,15506,1550615544,15544   15506   336  ;Warm Springs to Rockridge
1016,336,Warm Springs,MacArthur,15544,15507,1550715544,15544   15507   336  ;Warm Springs to MacArthur
1017,332,Warm Springs,19th St Oakland,15544,15508,1550815544,15544   15508   332  ;Warm Springs to 19th St Oakland
1018,332,Warm Springs,12th St Oakland City Center,15544,15509,1550915544,15544   15509   332  ;Warm Springs to 12th St Oakland City Center
1019,339,Warm Springs,West Oakland,15544,15510,1551015544,15544   15510   339  ;Warm Springs to West Oakland
1020,448,Warm Springs,Embarcadero,15544,15511,1551115544,15544   15511   448  ;Warm Springs to Embarcadero
1021,448,Warm Springs,Montgomery,15544,15512,1551215544,15544   15512   448  ;Warm Springs to Montgomery
1022,448,Warm Springs,Powell,15544,15513,1551315544,15544   15513   448  ;Warm Springs to Powell
1023,448,Warm Springs,Civic Center,15544,15514,1551415544,15544   15514   448  ;Warm Springs to Civic Center
1024,451,Warm Springs,16th St Mission,15544,15515,1551515544,15544   15515   451  ;Warm Springs to 16th St Mission
1025,455,Warm Springs,24th St Mission,15544,15516,1551615544,15544   15516   455  ;Warm Springs to 24th St Mission
1026,465,Warm Springs,Glen Park,15544,15517,1551715544,15544   15517   465  ;Warm Springs to Glen Park
1027,472,Warm Springs,Balboa Park,15544,15518,1551815544,15544   15518   472  ;Warm Springs to Balboa Park
1028,479,Warm Springs,Daly City,15544,15519,1551915544,15544   15519   479  ;Warm Springs to Daly City
1029,476,Warm Springs,Colma,15544,15539,1553915544,15544   15539   476  ;Warm Springs to Colma
1030,490,Warm Springs,South San Francisco,15544,15540,1554015544,15544   15540   490  ;Warm Springs to South San Francisco
1031,507,Warm Springs,San Bruno,15544,15541,1554115544,15544   15541   507  ;Warm Springs to San Bruno
1032,818,Warm Springs,SFO,15544,15542,1554215544,15544   15542   818  ;Warm Springs to SFO
1033,528,Warm Springs,Millbrae,15544,15543,1554315544,15544   15543   528  ;Warm Springs to Millbrae
1034,720,Warm Springs,Oakland International Airport,15544,15000,1500015544,15544   15000   720  ;Warm Springs to Oakland International Airport
1035,367,Milpitas,Dublin/ Pleasanton to,14202,15538,1420215538,14202   15538   367  ;Milpitas to Dublin/ Pleasanton to
1036,357,Milpitas,West Dublin/Pleasanton,14202,15545,1420215545,14202   15545   357  ;Milpitas to West Dublin/Pleasanton
1037,294,Milpitas,Castro Valley,14202,15537,1420215537,14202   15537   294  ;Milpitas to Castro Valley
1038,157,Milpitas,Fremont,14202,15526,1420215526,14202   15526   157  ;Milpitas to Fremont
1039,157,Milpitas,Union City,14202,15527,1420215527,14202   15527   157  ;Milpitas to Union City
1040,157,Milpitas,South Hayward,14202,15528,1420215528,14202   15528   157  ;Milpitas to South Hayward
1041,157,Milpitas,Hayward,14202,15529,1420215529,14202   15529   157  ;Milpitas to Hayward
1042,171,Milpitas,Bay Fair,14202,15530,1420215530,14202   15530   171  ;Milpitas to Bay Fair
1043,290,Milpitas,San Leandro,14202,15531,1420215531,14202   15531   290  ;Milpitas to San Leandro
1044,311,Milpitas,Coliseum/Oakland Airport,14202,15532,1420215532,14202   15532   311  ;Milpitas to Coliseum/Oakland Airport
1045,325,Milpitas,Fruitvale,14202,15533,1420215533,14202   15533   325  ;Milpitas to Fruitvale
1046,343,Milpitas,Lake Merritt,14202,15534,1420215534,14202   15534   343  ;Milpitas to Lake Merritt
1047,402,Milpitas,Richmond,14202,15520,1420215520,14202   15520   402  ;Milpitas to Richmond
1048,392,Milpitas,El Cerrito Del Norte,14202,15521,1420215521,14202   15521   392  ;Milpitas to El Cerrito Del Norte
1049,378,Milpitas,El Cerrito Plaza,14202,15522,1420215522,14202   15522   378  ;Milpitas to El Cerrito Plaza
1050,364,Milpitas,North Berkeley,14202,15524,1420215524,14202   15524   364  ;Milpitas to North Berkeley
1051,364,Milpitas,Berkeley,14202,15523,1420215523,14202   15523   364  ;Milpitas to Berkeley
1052,357,Milpitas,Ashby,14202,15525,1420215525,14202   15525   357  ;Milpitas to Ashby
1053,518,Milpitas,Pittsburg/ Bay Point,14202,15536,1420215536,14202   15536   518  ;Milpitas to Pittsburg/ Bay Point
1054,483,Milpitas,North Concord,14202,15535,1420215535,14202   15535   483  ;Milpitas to North Concord
1055,469,Milpitas,Concord,14202,15501,1420215501,14202   15501   469  ;Milpitas to Concord
1056,441,Milpitas,Pleasant Hill,14202,15502,1420215502,14202   15502   441  ;Milpitas to Pleasant Hill
1057,434,Milpitas,Walnut Creek,14202,15503,1420215503,14202   15503   434  ;Milpitas to Walnut Creek
1058,409,Milpitas,Lafayette,14202,15504,1420215504,14202   15504   409  ;Milpitas to Lafayette
1059,381,Milpitas,Orinda,14202,15505,1420215505,14202   15505   381  ;Milpitas to Orinda
1060,346,Milpitas,Rockridge,14202,15506,1420215506,14202   15506   346  ;Milpitas to Rockridge
1061,346,Milpitas,MacArthur,14202,15507,1420215507,14202   15507   346  ;Milpitas to MacArthur
1062,343,Milpitas,19th St Oakland,14202,15508,1420215508,14202   15508   343  ;Milpitas to 19th St Oakland
1063,343,Milpitas,12th St Oakland City Center,14202,15509,1420215509,14202   15509   343  ;Milpitas to 12th St Oakland City Center
1064,350,Milpitas,West Oakland,14202,15510,1420215510,14202   15510   350  ;Milpitas to West Oakland
1065,458,Milpitas,Embarcadero,14202,15511,1420215511,14202   15511   458  ;Milpitas to Embarcadero
1066,458,Milpitas,Montgomery,14202,15512,1420215512,14202   15512   458  ;Milpitas to Montgomery
1067,458,Milpitas,Powell,14202,15513,1420215513,14202   15513   458  ;Milpitas to Powell
1068,458,Milpitas,Civic Center,14202,15514,1420215514,14202   15514   458  ;Milpitas to Civic Center
1069,462,Milpitas,16th St Mission,14202,15515,1420215515,14202   15515   462  ;Milpitas to 16th St Mission
1070,465,Milpitas,24th St Mission,14202,15516,1420215516,14202   15516   465  ;Milpitas to 24th St Mission
1071,476,Milpitas,Glen Park,14202,15517,1420215517,14202   15517   476  ;Milpitas to Glen Park
1072,483,Milpitas,Balboa Park,14202,15518,1420215518,14202   15518   483  ;Milpitas to Balboa Park
1073,490,Milpitas,Daly City,14202,15519,1420215519,14202   15519   490  ;Milpitas to Daly City
1074,486,Milpitas,Colma,14202,15539,1420215539,14202   15539   486  ;Milpitas to Colma
1075,500,Milpitas,South San Francisco,14202,15540,1420215540,14202   15540   500  ;Milpitas to South San Francisco
1076,518,Milpitas,San Bruno,14202,15541,1420215541,14202   15541   518  ;Milpitas to San Bruno
1077,829,Milpitas,SFO,14202,15542,1420215542,14202   15542   829  ;Milpitas to SFO
1078,539,Milpitas,Millbrae,14202,15543,1420215543,14202   15543   539  ;Milpitas to Millbrae
1079,731,Milpitas,Oakland International Airport,14202,15000,1420215000,14202   15000   731  ;Milpitas to Oakland International Airport
1080,129,Milpitas,Warm Springs,14202,15544,1420215544,14202   15544   129  ;Milpitas to Warm Springs
1081,129,Milpitas,Berryessa,14202,14203,1420214203,14202   14203   129  ;Milpitas to Berryessa
1082,378,Berryessa,Dublin/ Pleasanton to,14203,15538,1420315538,14203   15538   378  ;Berryessa to Dublin/ Pleasanton to
1083,367,Berryessa,West Dublin/Pleasanton,14203,15545,1420315545,14203   15545   367  ;Berryessa to West Dublin/Pleasanton
1084,304,Berryessa,Castro Valley,14203,15537,1420315537,14203   15537   304  ;Berryessa to Castro Valley
1085,182,Berryessa,Fremont,14203,15526,1420315526,14203   15526   182  ;Berryessa to Fremont
1086,182,Berryessa,Union City,14203,15527,1420315527,14203   15527   182  ;Berryessa to Union City
1087,182,Berryessa,South Hayward,14203,15528,1420315528,14203   15528   182  ;Berryessa to South Hayward
1088,182,Berryessa,Hayward,14203,15529,1420315529,14203   15529   182  ;Berryessa to Hayward
1089,182,Berryessa,Bay Fair,14203,15530,1420315530,14203   15530   182  ;Berryessa to Bay Fair
1090,301,Berryessa,San Leandro,14203,15531,1420315531,14203   15531   301  ;Berryessa to San Leandro
1091,322,Berryessa,Coliseum/Oakland Airport,14203,15532,1420315532,14203   15532   322  ;Berryessa to Coliseum/Oakland Airport
1092,336,Berryessa,Fruitvale,14203,15533,1420315533,14203   15533   336  ;Berryessa to Fruitvale
1093,353,Berryessa,Lake Merritt,14203,15534,1420315534,14203   15534   353  ;Berryessa to Lake Merritt
1094,413,Berryessa,Richmond,14203,15520,1420315520,14203   15520   413  ;Berryessa to Richmond
1095,402,Berryessa,El Cerrito Del Norte,14203,15521,1420315521,14203   15521   402  ;Berryessa to El Cerrito Del Norte
1096,388,Berryessa,El Cerrito Plaza,14203,15522,1420315522,14203   15522   388  ;Berryessa to El Cerrito Plaza
1097,374,Berryessa,North Berkeley,14203,15524,1420315524,14203   15524   374  ;Berryessa to North Berkeley
1098,374,Berryessa,Berkeley,14203,15523,1420315523,14203   15523   374  ;Berryessa to Berkeley
1099,367,Berryessa,Ashby,14203,15525,1420315525,14203   15525   367  ;Berryessa to Ashby
1100,528,Berryessa,Pittsburg/ Bay Point,14203,15536,1420315536,14203   15536   528  ;Berryessa to Pittsburg/ Bay Point
1101,493,Berryessa,North Concord,14203,15535,1420315535,14203   15535   493  ;Berryessa to North Concord
1102,479,Berryessa,Concord,14203,15501,1420315501,14203   15501   479  ;Berryessa to Concord
1103,451,Berryessa,Pleasant Hill,14203,15502,1420315502,14203   15502   451  ;Berryessa to Pleasant Hill
1104,444,Berryessa,Walnut Creek,14203,15503,1420315503,14203   15503   444  ;Berryessa to Walnut Creek
1105,420,Berryessa,Lafayette,14203,15504,1420315504,14203   15504   420  ;Berryessa to Lafayette
1106,392,Berryessa,Orinda,14203,15505,1420315505,14203   15505   392  ;Berryessa to Orinda
1107,357,Berryessa,Rockridge,14203,15506,1420315506,14203   15506   357  ;Berryessa to Rockridge
1108,357,Berryessa,MacArthur,14203,15507,1420315507,14203   15507   357  ;Berryessa to MacArthur
1109,353,Berryessa,19th St Oakland,14203,15508,1420315508,14203   15508   353  ;Berryessa to 19th St Oakland
1110,353,Berryessa,12th St Oakland City Center,14203,15509,1420315509,14203   15509   353  ;Berryessa to 12th St Oakland City Center
1111,360,Berryessa,West Oakland,14203,15510,1420315510,14203   15510   360  ;Berryessa to West Oakland
1112,469,Berryessa,Embarcadero,14203,15511,1420315511,14203   15511   469  ;Berryessa to Embarcadero
1113,469,Berryessa,Montgomery,14203,15512,1420315512,14203   15512   469  ;Berryessa to Montgomery
1114,469,Berryessa,Powell,14203,15513,1420315513,14203   15513   469  ;Berryessa to Powell
1115,469,Berryessa,Civic Center,14203,15514,1420315514,14203   15514   469  ;Berryessa to Civic Center
1116,472,Berryessa,16th St Mission,14203,15515,1420315515,14203   15515   472  ;Berryessa to 16th St Mission
1117,476,Berryessa,24th St Mission,14203,15516,1420315516,14203   15516   476  ;Berryessa to 24th St Mission
1118,486,Berryessa,Glen Park,14203,15517,1420315517,14203   15517   486  ;Berryessa to Glen Park
1119,493,Berryessa,Balboa Park,14203,15518,1420315518,14203   15518   493  ;Berryessa to Balboa Park
1120,500,Berryessa,Daly City,14203,15519,1420315519,14203   15519   500  ;Berryessa to Daly City
1121,497,Berryessa,Colma,14203,15539,1420315539,14203   15539   497  ;Berryessa to Colma
1122,511,Berryessa,South San Francisco,14203,15540,1420315540,14203   15540   511  ;Berryessa to South San Francisco
1123,528,Berryessa,San Bruno,14203,15541,1420315541,14203   15541   528  ;Berryessa to San Bruno
1124,839,Berryessa,SFO,14203,15542,1420315542,14203   15542   839  ;Berryessa to SFO
1125,549,Berryessa,Millbrae,14203,15543,1420315543,14203   15543   549  ;Berryessa to Millbrae
1126,741,Berryessa,Oakland International Airport,14203,15000,1420315000,14203   15000   741  ;Berryessa to Oakland International Airport
1127,129,Berryessa,Warm Springs,14203,15544,1420315544,14203   15544   129  ;Berryessa to Warm Springs
1128,465,Alum Rock,Dublin/ Pleasanton to,14204,15538,1420415538,14204   15538   465  ;Alum Rock to Dublin/ Pleasanton to
1129,420,Alum Rock,West Dublin/Pleasanton,14204,15545,1420415545,14204   15545   420  ;Alum Rock to West Dublin/Pleasanton
1130,357,Alum Rock,Castro Valley,14204,15537,1420415537,14204   15537   357  ;Alum Rock to Castro Valley
1131,241,Alum Rock,Fremont,14204,15526,1420415526,14204   15526   241  ;Alum Rock to Fremont
1132,266,Alum Rock,Union City,14204,15527,1420415527,14204   15527   266  ;Alum Rock to Union City
1133,301,Alum Rock,South Hayward,14204,15528,1420415528,14204   15528   301  ;Alum Rock to South Hayward
1134,318,Alum Rock,Hayward,14204,15529,1420415529,14204   15529   318  ;Alum Rock to Hayward
1135,336,Alum Rock,Bay Fair,14204,15530,1420415530,14204   15530   336  ;Alum Rock to Bay Fair
1136,353,Alum Rock,San Leandro,14204,15531,1420415531,14204   15531   353  ;Alum Rock to San Leandro
1137,371,Alum Rock,Coliseum/Oakland Airport,14204,15532,1420415532,14204   15532   371  ;Alum Rock to Coliseum/Oakland Airport
1138,385,Alum Rock,Fruitvale,14204,15533,1420415533,14204   15533   385  ;Alum Rock to Fruitvale
1139,402,Alum Rock,Lake Merritt,14204,15534,1420415534,14204   15534   402  ;Alum Rock to Lake Merritt
1140,465,Alum Rock,Richmond,14204,15520,1420415520,14204   15520   465  ;Alum Rock to Richmond
1141,455,Alum Rock,El Cerrito Del Norte,14204,15521,1420415521,14204   15521   455  ;Alum Rock to El Cerrito Del Norte
1142,437,Alum Rock,El Cerrito Plaza,14204,15522,1420415522,14204   15522   437  ;Alum Rock to El Cerrito Plaza
1143,427,Alum Rock,North Berkeley,14204,15524,1420415524,14204   15524   427  ;Alum Rock to North Berkeley
1144,423,Alum Rock,Berkeley,14204,15523,1420415523,14204   15523   423  ;Alum Rock to Berkeley
1145,420,Alum Rock,Ashby,14204,15525,1420415525,14204   15525   420  ;Alum Rock to Ashby
1146,577,Alum Rock,Pittsburg/ Bay Point,14204,15536,1420415536,14204   15536   577  ;Alum Rock to Pittsburg/ Bay Point
1147,546,Alum Rock,North Concord,14204,15535,1420415535,14204   15535   546  ;Alum Rock to North Concord
1148,532,Alum Rock,Concord,14204,15501,1420415501,14204   15501   532  ;Alum Rock to Concord
1149,504,Alum Rock,Pleasant Hill,14204,15502,1420415502,14204   15502   504  ;Alum Rock to Pleasant Hill
1150,493,Alum Rock,Walnut Creek,14204,15503,1420415503,14204   15503   493  ;Alum Rock to Walnut Creek
1151,469,Alum Rock,Lafayette,14204,15504,1420415504,14204   15504   469  ;Alum Rock to Lafayette
1152,444,Alum Rock,Orinda,14204,15505,1420415505,14204   15505   444  ;Alum Rock to Orinda
1153,409,Alum Rock,Rockridge,14204,15506,1420415506,14204   15506   409  ;Alum Rock to Rockridge
1154,409,Alum Rock,MacArthur,14204,15507,1420415507,14204   15507   409  ;Alum Rock to MacArthur
1155,402,Alum Rock,19th St Oakland,14204,15508,1420415508,14204   15508   402  ;Alum Rock to 19th St Oakland
1156,402,Alum Rock,12th St Oakland City Center,14204,15509,1420415509,14204   15509   402  ;Alum Rock to 12th St Oakland City Center
1157,409,Alum Rock,West Oakland,14204,15510,1420415510,14204   15510   409  ;Alum Rock to West Oakland
1158,521,Alum Rock,Embarcadero,14204,15511,1420415511,14204   15511   521  ;Alum Rock to Embarcadero
1159,521,Alum Rock,Montgomery,14204,15512,1420415512,14204   15512   521  ;Alum Rock to Montgomery
1160,521,Alum Rock,Powell,14204,15513,1420415513,14204   15513   521  ;Alum Rock to Powell
1161,521,Alum Rock,Civic Center,14204,15514,1420415514,14204   15514   521  ;Alum Rock to Civic Center
1162,525,Alum Rock,16th St Mission,14204,15515,1420415515,14204   15515   525  ;Alum Rock to 16th St Mission
1163,528,Alum Rock,24th St Mission,14204,15516,1420415516,14204   15516   528  ;Alum Rock to 24th St Mission
1164,539,Alum Rock,Glen Park,14204,15517,1420415517,14204   15517   539  ;Alum Rock to Glen Park
1165,542,Alum Rock,Balboa Park,14204,15518,1420415518,14204   15518   542  ;Alum Rock to Balboa Park
1166,553,Alum Rock,Daly City,14204,15519,1420415519,14204   15519   553  ;Alum Rock to Daly City
1167,549,Alum Rock,Colma,14204,15539,1420415539,14204   15539   549  ;Alum Rock to Colma
1168,574,Alum Rock,South San Francisco,14204,15540,1420415540,14204   15540   574  ;Alum Rock to South San Francisco
1169,577,Alum Rock,San Bruno,14204,15541,1420415541,14204   15541   577  ;Alum Rock to San Bruno
1170,902,Alum Rock,SFO,14204,15542,1420415542,14204   15542   902  ;Alum Rock to SFO
1171,602,Alum Rock,Millbrae,14204,15543,1420415543,14204   15543   602  ;Alum Rock to Millbrae
1172,780,Alum Rock,Oakland International Airport,14204,15000,1420415000,14204   15000   780  ;Alum Rock to Oakland International Airport
1173,129,Alum Rock,Warm Springs,14204,15544,1420415544,14204   15544   129  ;Alum Rock to Warm Springs
1174,129,Alum Rock,Milpitas,14204,14202,1420214204,14204   14202   129  ;Alum Rock to Milpitas
1175,129,Alum Rock,Berryessa,14204,14203,1420314204,14204   14203   129  ;Alum Rock to Berryessa
1176,129,Alum Rock,Downtown San Jose,14204,14206,1420414206,14204   14206   129  ;Alum Rock to Downtown San Jose
1177,129,Alum Rock,Diridon-Caltrain,14204,14207,1420414207,14204   14207   129  ;Alum Rock to Diridon-Caltrain
1178,129,Alum Rock,Santa Clara,14204,14208,1420414208,14204   14208   129  ;Alum Rock to Santa Clara
1179,437,Downtown San Jose,Dublin/ Pleasanton to,14206,15538,1420615538,14206   15538   437  ;Downtown San Jose to Dublin/ Pleasanton to
1180,430,Downtown San Jose,West Dublin/Pleasanton,14206,15545,1420615545,14206   15545   430  ;Downtown San Jose to West Dublin/Pleasanton
1181,367,Downtown San Jose,Castro Valley,14206,15537,1420615537,14206   15537   367  ;Downtown San Jose to Castro Valley
1182,252,Downtown San Jose,Fremont,14206,15526,1420615526,14206   15526   252  ;Downtown San Jose to Fremont
1183,273,Downtown San Jose,Union City,14206,15527,1420615527,14206   15527   273  ;Downtown San Jose to Union City
1184,308,Downtown San Jose,South Hayward,14206,15528,1420615528,14206   15528   308  ;Downtown San Jose to South Hayward
1185,325,Downtown San Jose,Hayward,14206,15529,1420615529,14206   15529   325  ;Downtown San Jose to Hayward
1186,350,Downtown San Jose,Bay Fair,14206,15530,1420615530,14206   15530   350  ;Downtown San Jose to Bay Fair
1187,364,Downtown San Jose,San Leandro,14206,15531,1420615531,14206   15531   364  ;Downtown San Jose to San Leandro
1188,385,Downtown San Jose,Coliseum/Oakland Airport,14206,15532,1420615532,14206   15532   385  ;Downtown San Jose to Coliseum/Oakland Airport
1189,399,Downtown San Jose,Fruitvale,14206,15533,1420615533,14206   15533   399  ;Downtown San Jose to Fruitvale
1190,413,Downtown San Jose,Lake Merritt,14206,15534,1420615534,14206   15534   413  ;Downtown San Jose to Lake Merritt
1191,476,Downtown San Jose,Richmond,14206,15520,1420615520,14206   15520   476  ;Downtown San Jose to Richmond
1192,465,Downtown San Jose,El Cerrito Del Norte,14206,15521,1420615521,14206   15521   465  ;Downtown San Jose to El Cerrito Del Norte
1193,451,Downtown San Jose,El Cerrito Plaza,14206,15522,1420615522,14206   15522   451  ;Downtown San Jose to El Cerrito Plaza
1194,434,Downtown San Jose,North Berkeley,14206,15524,1420615524,14206   15524   434  ;Downtown San Jose to North Berkeley
1195,430,Downtown San Jose,Berkeley,14206,15523,1420615523,14206   15523   430  ;Downtown San Jose to Berkeley
1196,427,Downtown San Jose,Ashby,14206,15525,1420615525,14206   15525   427  ;Downtown San Jose to Ashby
1197,602,Downtown San Jose,Pittsburg/ Bay Point,14206,15536,1420615536,14206   15536   602  ;Downtown San Jose to Pittsburg/ Bay Point
1198,567,Downtown San Jose,North Concord,14206,15535,1420615535,14206   15535   567  ;Downtown San Jose to North Concord
1199,542,Downtown San Jose,Concord,14206,15501,1420615501,14206   15501   542  ;Downtown San Jose to Concord
1200,514,Downtown San Jose,Pleasant Hill,14206,15502,1420615502,14206   15502   514  ;Downtown San Jose to Pleasant Hill
1201,504,Downtown San Jose,Walnut Creek,14206,15503,1420615503,14206   15503   504  ;Downtown San Jose to Walnut Creek
1202,483,Downtown San Jose,Lafayette,14206,15504,1420615504,14206   15504   483  ;Downtown San Jose to Lafayette
1203,455,Downtown San Jose,Orinda,14206,15505,1420615505,14206   15505   455  ;Downtown San Jose to Orinda
